,sha1sum,disk_read_avg,disk_read_std,disk_write_avg,disk_write_std,proc_avg,proc_std,mem_commit_avg,mem_commit_std,mem_available_avg,mem_available_std,mem_cache_avg,mem_cache_std
0,46ef567c548a46b24b04760ff7b0fde09f6e6220,302484.611083195,1248090.96617024,304158.981973154,1454508.84283189,98.6272843852395,98.6272843852395,369628667.547826,6215505.21029059,704523824.973913,5371189.33398142,30996462.1913043,260442.96741573
1,cb7f9d296dc62f8b45ca7ca415847ecbaef133c7,309116.225474507,1587765.92126064,312204.327184561,1462572.45303889,4.93787322028429,4.93787322028429,368841216.0,4312443.42381995,706066944.0,3363873.47076194,31216640.0,405745.705741909
2,70c8bc42ac17e3b67fe8c425406a862583e92e7d,227374.4637511,257478.563366089,711492.116624174,502804.132398114,82.6883012820512,82.6883012820512,373142186.666666,8425872.36989647,700979882.666666,6128966.42992173,32247466.6666666,671253.58792304
3,399ec1e69c8a46de30947f181a047f6e8773e26a,257830.131493219,1119016.05010392,194589.84232279,1052144.06854247,99.0192542003334,99.0192542003334,364260143.575221,4812978.81040664,708317256.495575,5890231.25220798,31137139.539823,221588.776761734
4,eccbb063f935a696eac6eebb1b312c1b8d25afe0,270407.020822222,1498771.81265002,225308.405231982,1389568.88866629,98.906222859128,98.906222859128,363459530.105263,11102766.9701244,709225777.403508,11326759.285102,31055081.5438596,170067.637209339
5,80ee2ce330e4f0d552c405bc8ae6469643eeabd5,152770.346378475,191498.832968244,530601.369259036,427793.865107179,90.1988636363636,90.1988636363636,365540817.454545,2719409.90241086,707340101.818181,2663341.83529263,31050286.5454545,376298.465274662
6,c473ac554656879ad2c993583472bceeb53810e1,303498.156109934,1371798.5227394,265745.254830343,584298.71257372,96.7769621511696,96.7769621511696,376172047.515151,19362782.8592248,699796428.282828,16527765.9199389,31795137.9393939,955616.539420164
7,254d6cf2e1fc23ff6e6df63760274b96878577fe,342173.173639288,180764.717646454,159516.193603512,96724.4168857598,76.4779802000408,76.4779802000408,361581568.0,2723211.47635654,711651840.0,1241820.19325826,30706176.0,232201.455154785
8,08fe9a0d211adabedb72523646adaca5f9463fc9,,,,,0.0,0.0,363589632.0,0.0,710029312.0,0.0,31182848.0,0.0
9,3c561784834c5886f819c70282bd7f63d0ec2bae,0.0,0.0,179262.186052341,0.0,41.0447761194029,41.0447761194029,362670080.0,3876864.0,708478976.0,2869248.0,31256576.0,94208.0
10,6c52b723eb4e8f4bbf9b6f471fbcdf89298f0346,268403.179738693,1834928.3470662,288185.229145487,1337356.45143639,99.1075468648998,99.1075468648998,359786843.118644,4101462.79289702,711772507.118644,4724201.69224247,31063022.6440677,220144.822442706
11,b1b0b6cc9acc13431105e3fd200ccf8abb8241b8,956779.423364858,0.0,94880.2762968223,0.0,50.0,50.0,360595456.0,1078335.0459568,711659520.0,757623.454364149,30657194.6666666,264233.450667313
12,97b90705272af3e9ed71c2e8f8fc7c5e30e3ee4f,271931.978513592,1466108.56783717,304615.614237448,1447371.79415522,99.1071428571428,99.1071428571428,365907554.957983,4359528.04018066,706985226.756302,5081947.89290909,31074734.2521008,201730.271185332
13,400c3fccf09d91a5fde4985d7b52b56581b7fadc,376844.612751643,1369743.35880369,289932.229993864,485018.726654811,89.688253256058,89.688253256058,438498322.618181,56473697.8736515,647698655.418181,46053316.9895454,31979482.7636363,963051.829371946
14,a44e255e0bf5439137d28949b06d5bb2a1663fd9,346199.132338583,1665887.96484252,301580.26330845,1597380.40927971,98.9624097180535,98.9624097180535,384040359.724137,4992908.95051219,688135803.586206,6121702.15623743,31152587.0344827,202337.31892892
15,f70df24cd5f9e93b141dd9f65602231e69c3548c,463559.349837672,1999218.31749245,485507.394142195,1963509.08084998,94.2821722484117,94.2821722484117,365035008.0,6187184.50698241,707220377.6,6838809.73909658,31263334.4,405731.54343117
16,dd0a7bbc21a538d4a1f4a2273587b62bb165d5b3,,,,,0.0,0.0,360613888.0,464896.0,708843520.0,641024.0,31109120.0,61440.0
17,ff4b187a5929458293fb5625f17f809825079e3d,312214.993760927,1513119.17326038,286612.886724049,1451859.19755143,99.0225108051363,99.0225108051363,383861569.084745,4572425.64872915,688291527.59322,5417751.72454042,31118596.338983,205542.666945506
18,696026c951524c5c3922bd9e0569a26910343958,,,,,0.0,0.0,362893312.0,598016.0,709304320.0,540672.0,31186944.0,4096.0
19,e3f7a157cf0ee6b70375c92f0c83da03d708e8ef,862475.744974918,722197.691634594,324172.206880776,112573.008443266,50.0,50.0,493825024.0,76254608.6085062,694479872.0,25629868.2003084,31002624.0,96755.8087558571
20,82535b93cd7916603bd81618448f2e9568e0e9fa,273609.856241553,1253181.8425573,278117.094064133,1434735.28568971,99.020941981747,99.020941981747,377896057.491525,4968677.13124168,705555889.898305,5754950.69010287,31025429.6949152,275050.665320277
21,39c5f00eb93e95a6523f856f11779f6213a37807,648587.482552871,2423516.45465865,542081.962678481,1819342.13292824,93.6228576595497,93.6228576595497,381949371.22388,39087692.9028498,696543996.179104,27197213.1594745,31400730.7462686,570952.217441332
22,6132a782d9f90a5aa762a5af746a96e317b6f92d,0.0,0.0,84989.2378497698,0.0,66.6666666666666,66.6666666666666,360611840.0,481531.213869533,709940565.333333,539443.182721673,31214250.6666666,55995.3145976419
23,4fd1ef332ab0679c59f91d67aacd4aa28ae533e5,,,,,0.0,0.0,359659520.0,1128448.0,708456448.0,1830912.0,31490048.0,450560.0
24,ec889afddfc690027b3bd4b7fd28961722f6efc3,465337.830520975,1850004.45950536,664009.600585977,972833.259636406,94.8940303188165,94.8940303188165,431132501.333333,139294488.44482,667917610.666666,88489504.2356823,31947904.0,1093192.0138652
25,7c8af104af8b55754cb87a593a6a385eaed7d3e6,223313.467843401,931618.91029939,218556.454240496,475703.201737439,96.2162694683612,96.2162694683612,363803188.965517,14512278.4184645,708986173.793103,12580995.7250703,31154599.7241379,185835.550438608
26,0699a9f77eb8cfe8531d378a4160154919e1247e,557501.305282597,0.0,118120.58905675,0.0,36.3087395696091,36.3087395696091,368870741.333333,2494066.77369971,701318485.333333,2592683.51907302,32283306.6666666,892998.977811036
27,7dd47347bec05705da48ec47b4f2a1d46207bced,196842.508165807,324014.472153812,969654.142242024,684518.095604663,83.7147887323943,83.7147887323943,374187349.333333,7770845.97294843,697588394.666666,5770851.3490201,31742179.5555555,360872.405587444
28,7cc8f6fa6aa415d042548e938e4a25c6252e3e21,431100.206579774,1791201.73982942,372050.061065457,846187.236939952,95.7534616003071,95.7534616003071,379410793.411764,21965539.4908973,697747769.223529,18450771.6814239,31854832.9411764,877444.556718259
29,76b8bc7a569a85372be7cde7b0c840620ab04d2d,1451429.16733582,4683569.52406739,3741448.88308488,15404922.9032972,97.8514173059447,97.8514173059447,569790427.099099,280330998.516022,601712879.855855,267410958.40185,11171821.5495495,13914278.6925901
30,a2a26b32e6d01ea80eb09e56460fd9ea76625e09,x,x,x,x,x,x,x,x,x,x,x,x
31,47afc02a9db28cdf6d193a308e5830fb08254f72,296261.704163159,1529689.88575919,319339.137994918,1402300.26783898,98.6611182934712,98.6611182934712,416081283.22689,19702603.7371593,684232979.361344,10188813.8214155,30959289.0084033,369578.283671454
32,ea2b22facafb52f55206673781f16e061a34acde,259492.814725168,1131724.30198248,217849.774124672,1252074.40811776,98.6370092539155,98.6370092539155,364855891.781818,4121987.66176671,708584354.90909,5238774.73192467,31091916.8,120309.624867959
33,51c6960e2f24c2d8aa613704218afe477eea2ce9,662513.554237138,548148.703559213,238983.161598648,163974.241961851,49.6376811594202,49.6376811594202,362957824.0,1559724.78622608,706795520.0,1148058.82274385,31349760.0,502994.595406352
34,2c386a80c218d77f2b4f2456cdfc2985000a8ecf,512184.155654454,2040550.14171952,547462.29914701,1803657.84936783,94.4120561544714,94.4120561544714,370146525.690721,13942493.4289142,702469996.206185,11003794.4744083,31792983.0927835,872116.945959528
35,a3d978b98c4ab4151b40cb8ff0dd11f6b66e1280,32960.6185587957,0.0,46350.8698483065,0.0,66.6666666666666,66.6666666666666,358232064.0,45977.4859686781,711023274.666666,1112853.04031434,31630677.3333333,682565.624522327
36,3723f62536484b4d107f31a2b43f6f4f9d63ae2b,0.0,0.0,30203.0799182813,0.0,69.2247596153846,69.2247596153846,361889792.0,3052827.32443396,706674688.0,3771423.37139635,32094890.6666666,1301408.34616588
37,cb1489baf62c09f56592a3d6dc2234000cef4bfd,1037180.69059576,0.0,60807.6828997933,0.0,32.9457364341085,32.9457364341085,365113344.0,331868.694869923,704102400.0,711250.871101517,31054506.6666666,38762.00329647
38,2f0bc8c6d7213c8d8ac0272668af495eab90c5b4,241833.17204495,261517.492074311,149882.476630863,134430.892216853,60.0,60.0,362011033.6,1751342.69458579,706868838.4,1336460.46501609,31193497.6,476951.719603399
39,72fa0a3507639ead4d995b626c81053cc7afe5c8,0.0,0.0,166362.987510276,13338.5538600152,61.2745098039215,61.2745098039215,361401002.666666,3667931.34444119,707764224.0,3306063.25319283,31500970.6666666,484649.102207176
40,af026571c921b493b12d3d46e880ba746a47e415,x,x,x,x,,,,,,,,
41,9f0ea77f3cf10257648f1b21507bd14a96bb592d,,,,,0.0,0.0,340791296.0,0.0,726478848.0,0.0,32075776.0,0.0
42,0265bc7456873fa47aea06e1ce0157db2f1964d1,178776.743189403,36968.9518199568,699228.283698666,669535.677563548,71.875,71.875,363297792.0,1478841.42881649,705395712.0,1677071.61158967,31454208.0,533089.128517924
43,e4d1777337726c4e440d645270c50903ec189b8b,165979.608628432,896852.897197424,226684.165721241,650372.808315767,96.3287482053701,96.3287482053701,360824591.058823,3241380.85902544,713130947.764705,2803173.53695556,31026898.8235294,234110.7997419
44,dbc33de2bb025b1d3fb170be1a2f0b5f0cac0ccd,267863.525078691,1535198.55710567,281205.420779732,1422861.42516106,98.9671610169491,98.9671610169491,366075348.610169,4213365.69957291,706775248.271186,4534697.69727976,31291634.9830508,182114.201273284
