,sha1sum,disk_read_avg,disk_read_std,disk_write_avg,disk_write_std,proc_avg,proc_std,mem_commit_avg,mem_commit_std,mem_available_avg,mem_available_std,mem_cache_avg,mem_cache_std
0,46ef567c548a46b24b04760ff7b0fde09f6e6220,1254346.40149601,3532092.55602839,733525.25002954,2078749.18437693,388.480109252546,388.480109252546,555064545.627118,188819174.492099,536735188.610169,188080744.31179,28181694.9152542,1507861.72392587
1,cb7f9d296dc62f8b45ca7ca415847ecbaef133c7,1318453.90462185,3906346.69936803,838905.906239346,2227086.98909332,23.1161439788885,23.1161439788885,863698944.0,3832478.74977365,226435982.222222,2750245.51953933,26422385.7777777,353179.711082608
2,70c8bc42ac17e3b67fe8c425406a862583e92e7d,280808.358760265,554586.080862108,650055.170849772,1122627.63650053,352.98798702146,352.98798702146,868253354.666666,8343740.92231429,223522133.333333,5465988.54396197,27787264.0,456350.284549051
3,399ec1e69c8a46de30947f181a047f6e8773e26a,1277830.68726201,4045506.59707092,677972.850705851,1989207.34712456,388.658914353586,388.658914353586,549333181.310924,187174640.439423,542011357.579832,187653243.24749,27856207.5966386,1471825.20241724
4,eccbb063f935a696eac6eebb1b312c1b8d25afe0,474378.329981431,609230.914960721,1082870.29537419,1205190.62022027,337.348579322992,337.348579322992,859715447.466666,1742226.02326892,229751739.733333,1824381.55391184,26187093.3333333,285898.322306997
5,80ee2ce330e4f0d552c405bc8ae6469643eeabd5,852335.296631688,472568.424798339,1740000.76897553,1135504.83069824,294.616750187228,294.616750187228,858340352.0,2303105.76068403,229532672.0,2576000.37843475,26464256.0,402503.647566081
6,c473ac554656879ad2c993583472bceeb53810e1,1379759.39867996,3999184.76458469,734187.953851342,1829063.0688562,375.22336703099,375.22336703099,549742574.495726,185645550.624494,543069280.273504,185833542.294095,27940636.4444444,1473436.91087025
7,254d6cf2e1fc23ff6e6df63760274b96878577fe,367186.001056175,515061.048131716,870110.813825231,1098074.91531197,338.402674218603,338.402674218603,860912201.142857,2803720.91482013,230194322.285714,2826558.91817906,26215570.2857142,294213.994833553
8,08fe9a0d211adabedb72523646adaca5f9463fc9,1389944.09717388,3384544.63122617,689716.909112183,1906769.71857882,384.021713917318,384.021713917318,486898011.118644,25196609.4882006,606045583.18644,22851741.4775679,28191657.2203389,1558407.93255685
9,3c561784834c5886f819c70282bd7f63d0ec2bae,129257.331499623,0.0,539750.341301163,0.0,259.488394677515,259.488394677515,860353877.333333,3171137.08491463,224139946.666666,3263627.63986716,26528426.6666666,418037.331019877
10,6c52b723eb4e8f4bbf9b6f471fbcdf89298f0346,1323422.10498897,3670827.13457143,709694.1353176,1580346.11883488,387.537657709136,387.537657709136,544520261.423728,185379063.746132,545538568.677966,185194459.763643,27933574.5084745,1443613.30984915
11,b1b0b6cc9acc13431105e3fd200ccf8abb8241b8,242373.260591305,0.0,778119.155356669,0.0,266.155092902314,266.155092902314,855131477.333333,78098.9762004314,231537322.666666,892165.676627883,26547541.3333333,439276.77139994
12,97b90705272af3e9ed71c2e8f8fc7c5e30e3ee4f,1173370.79031365,3599171.36210527,661606.790169482,1979297.37152211,388.502459820055,388.502459820055,553092738.169491,187418962.712422,538447420.745762,187346596.763238,27959296.0,1443024.82885652
13,400c3fccf09d91a5fde4985d7b52b56581b7fadc,1403087.9098333,3933708.47718598,779457.240325477,1953722.08255833,379.428880315976,379.428880315976,591351981.559322,185736724.163779,511213255.59322,186056767.865232,28040660.6101694,1350966.21083627
14,a44e255e0bf5439137d28949b06d5bb2a1663fd9,1336465.75620703,3935929.33949791,851587.324521715,2188635.8371391,386.898999470772,386.898999470772,592738998.237288,182729007.911163,508952263.59322,186860535.193848,28420790.2372881,1456372.99389859
15,f70df24cd5f9e93b141dd9f65602231e69c3548c,1342748.94597598,3982410.10883947,819259.260055434,1923606.5687584,378.8270880837,378.8270880837,553435552.542372,186389211.037364,539212921.491525,186282720.641363,27960684.4745762,1625553.56074083
16,dd0a7bbc21a538d4a1f4a2273587b62bb165d5b3,,,,,149.231460930345,149.231460930345,856893440.0,83968.0,228421632.0,454656.0,26662912.0,436224.0
17,ff4b187a5929458293fb5625f17f809825079e3d,1223418.69210788,3767929.01644337,821754.037351871,2197123.15855604,386.672540265075,386.672540265075,591837843.525423,182953256.530595,510406933.694915,186540562.557332,28326165.6949152,1511417.93047378
18,696026c951524c5c3922bd9e0569a26910343958,908902.034612289,969377.169364116,1884453.44956069,1968665.31687295,259.744800154661,259.744800154661,862098090.666666,2738269.60764121,226674688.0,2885010.7985249,26279253.3333333,74423.19160644
19,e3f7a157cf0ee6b70375c92f0c83da03d708e8ef,2578611.5948304,4867043.082031,6548831.78115546,19211137.9666749,349.44651817713,349.44651817713,1962642216.87394,353635216.480693,258777810.823529,187758009.463514,7898809.00840336,10648715.4906593
20,82535b93cd7916603bd81618448f2e9568e0e9fa,1238093.03741093,3370208.13037403,701880.723116695,1965452.4583098,387.637435435661,387.637435435661,569146875.697479,186262895.278793,538218633.680672,185886771.259598,27959915.5630252,1411162.29521523
21,39c5f00eb93e95a6523f856f11779f6213a37807,1441129.64669847,3795493.34910764,728795.611877125,1694992.70747291,377.18558825993,377.18558825993,548492756.610169,184900655.527396,544144088.949152,184909873.563345,27906846.3728813,1431827.43459036
22,6132a782d9f90a5aa762a5af746a96e317b6f92d,1534906.4660589,1347143.15621808,6057776.18068126,6612020.14198761,251.385781943012,251.385781943012,879987097.6,35762069.0469045,222334156.8,26853026.0508741,27108147.2,394395.245069917
23,4fd1ef332ab0679c59f91d67aacd4aa28ae533e5,,,,,147.69299226096,147.69299226096,857028608.0,329728.0,227381248.0,401408.0,26667008.0,440320.0
24,ec889afddfc690027b3bd4b7fd28961722f6efc3,3685390.93504799,8550286.64422345,7201586.26296771,15761593.2328806,359.641692201328,359.641692201328,952224299.38983,225911060.776295,313924555.932203,210638408.800129,19533268.6101694,11667091.7441462
25,7c8af104af8b55754cb87a593a6a385eaed7d3e6,333157.583485652,552758.571486631,710399.736689313,1112418.88241916,x,x,x,x,x,x,x,x
26,0699a9f77eb8cfe8531d378a4160154919e1247e,1333101.89753147,1220003.86683236,2314575.37344451,1795031.29492045,258.078119289334,258.078119289334,863357952.0,3361063.6116182,223524864.0,3099929.95083695,27597824.0,431106.432297176
27,7dd47347bec05705da48ec47b4f2a1d46207bced,343308.828872693,610502.885781274,794924.658276631,1207431.05701535,350.155477011252,350.155477011252,869765529.6,7842743.18990618,222938726.4,5294481.8047289,27051622.4,433441.963654466
28,7cc8f6fa6aa415d042548e938e4a25c6252e3e21,1412483.96892967,4450819.70993626,712583.799842946,1631036.90778987,375.629402409247,375.629402409247,547133127.59322,185822217.151228,545550960.813559,185418150.327939,27933921.6271186,1480619.54727188
29,76b8bc7a569a85372be7cde7b0c840620ab04d2d,2586092.81454777,6558375.34430004,2680676.55024845,14388432.3179157,383.834271418396,383.834271418396,787783784.135593,227463695.307732,359057650.98305,199923340.477767,23709175.3220338,8102564.39327876
30,a2a26b32e6d01ea80eb09e56460fd9ea76625e09,,,,,143.846834773551,143.846834773551,858501120.0,397312.0,228986880.0,81920.0,26652672.0,438272.0
31,47afc02a9db28cdf6d193a308e5830fb08254f72,,,,,0.0,0.0,854679552.0,0.0,230793216.0,0.0,27107328.0,0.0
32,ea2b22facafb52f55206673781f16e061a34acde,1443023.99705563,4101702.38187173,742159.426325586,1912347.91366196,375.950546596875,375.950546596875,550930883.254237,187874590.346485,541587282.440678,187603652.064079,27947285.6949152,1502466.79441496
